170314-01,2,0,R,L,mean,nice,1,1,3/14/17,12:41
170314-01,2,1,L,R,polite,comp,0,1,3/14/17,12:41
170314-01,2,2,R,L,rude,play,0,0,3/14/17,12:41
170314-01,2,3,R,R,mean,play,1,0,3/14/17,12:41
170314-01,2,4,R,R,nice,play,1,1,3/14/17,12:41
170314-01,2,5,R,L,rude,comp,1,1,3/14/17,12:41
170314-01,2,6,L,L,polite,comp,1,1,3/14/17,12:41
170314-01,2,7,R,L,rude,play,1,1,3/14/17,12:41
170314-01,2,8,R,R,nice,comp,1,1,3/14/17,12:41
170314-01,2,9,R,L,mean,comp,1,1,3/14/17,12:41
170314-01,2,10,L,R,nice,play,1,0,3/14/17,12:41
170314-01,2,11,L,L,mean,comp,1,0,3/14/17,12:41
170314-01,2,12,R,L,polite,play,1,0,3/14/17,12:41
