170712-01,2,0,R,L,mean,nice,1,1,7/12/2017,8:31
170712-01,2,1,R,R,polite,comp,1,1,7/12/2017,8:31
170712-01,2,2,L,R,rude,play,1,1,7/12/2017,8:31
170712-01,2,3,R,R,mean,play,1,0,7/12/2017,8:31
170712-01,2,4,R,L,nice,play,1,0,7/12/2017,8:31
170712-01,2,5,L,R,rude,undefined,0,0,7/12/2017,8:31
170712-01,2,6,L,R,polite,comp,1,0,7/12/2017,8:31
170712-01,2,7,L,R,rude,comp,0,0,7/12/2017,8:31
170712-01,2,8,R,R,nice,play,1,1,7/12/2017,8:31
170712-01,2,9,R,L,mean,comp,1,1,7/12/2017,8:31
170712-01,2,10,L,R,nice,comp,1,0,7/12/2017,8:31
170712-01,2,11,L,R,mean,play,1,1,7/12/2017,8:31
170712-01,2,12,L,R,polite,comp,0,1,7/12/2017,8:31
