170306-01,1,0,L,R,mean,nice,1,1,3/6/2017,9:43
170306-01,1,1,R,R,polite,play,0,0,3/6/2017,9:43
170306-01,1,2,L,L,nice,comp,1,1,3/6/2017,9:43
170306-01,1,3,L,R,mean,play,1,1,3/6/2017,9:43
170306-01,1,4,L,L,nice,comp,0,0,3/6/2017,9:43
170306-01,1,5,R,R,mean,comp,1,0,3/6/2017,9:43
170306-01,1,6,R,R,polite,play,1,1,3/6/2017,9:43
170306-01,1,7,R,R,nice,play,1,1,3/6/2017,9:43
170306-01,1,8,L,L,mean,play,0,1,3/6/2017,9:43
170306-01,1,9,R,L,rude,comp,0,0,3/6/2017,9:43
170306-01,1,10,L,L,polite,comp,1,1,3/6/2017,9:43
170306-01,1,11,R,L,rude,play,1,1,3/6/2017,9:43
170306-01,1,12,R,L,rude,comp,0,0,3/6/2017,9:43
