170307-04,2,0,R,L,mean,nice,1,1,3/7/17,15:23
170307-04,2,1,L,R,polite,comp,0,1,3/7/17,15:23
170307-04,2,2,L,R,rude,play,1,1,3/7/17,15:23
170307-04,2,3,R,L,mean,play,1,1,3/7/17,15:23
170307-04,2,4,R,L,nice,play,1,0,3/7/17,15:23
170307-04,2,5,L,L,rude,comp,0,1,3/7/17,15:23
170307-04,2,6,L,L,polite,comp,1,1,3/7/17,15:23
170307-04,2,7,R,L,rude,play,1,1,3/7/17,15:23
170307-04,2,8,R,R,nice,comp,1,0,3/7/17,15:23
170307-04,2,9,R,L,mean,comp,1,1,3/7/17,15:23
170307-04,2,10,L,L,nice,play,1,1,3/7/17,15:23
170307-04,2,11,L,R,mean,comp,1,1,3/7/17,15:23
170307-04,2,12,R,R,polite,play,1,1,3/7/17,15:23
