170228-04,2,0,R,L,mean,nice,1,1,2/28/17,14:26
170228-04,2,1,L,R,polite,comp,0,1,2/28/17,14:26
170228-04,2,2,R,L,rude,play,0,0,2/28/17,14:26
170228-04,2,3,R,L,mean,play,1,1,2/28/17,14:26
170228-04,2,4,R,R,nice,play,1,1,2/28/17,14:26
170228-04,2,5,R,L,rude,comp,1,1,2/28/17,14:26
170228-04,2,6,L,L,polite,comp,1,1,2/28/17,14:26
170228-04,2,7,R,L,rude,play,1,1,2/28/17,14:26
170228-04,2,8,R,R,nice,comp,1,1,2/28/17,14:26
170228-04,2,9,R,L,mean,comp,1,1,2/28/17,14:26
170228-04,2,10,L,L,nice,play,1,1,2/28/17,14:26
170228-04,2,11,R,L,mean,comp,0,0,2/28/17,14:26
170228-04,2,12,R,R,polite,play,1,1,2/28/17,14:26
