170314-02,2,0,R,L,mean,nice,1,1,3/14/17,13:40
170314-02,2,1,R,R,polite,comp,1,1,3/14/17,13:40
170314-02,2,2,R,R,rude,play,0,1,3/14/17,13:40
170314-02,2,3,R,R,mean,play,1,0,3/14/17,13:40
170314-02,2,4,R,R,nice,play,1,1,3/14/17,13:40
170314-02,2,5,R,L,rude,comp,1,1,3/14/17,13:40
170314-02,2,6,L,L,polite,comp,1,1,3/14/17,13:40
170314-02,2,7,R,L,rude,play,1,1,3/14/17,13:40
170314-02,2,8,L,L,nice,comp,0,0,3/14/17,13:40
170314-02,2,9,R,L,mean,comp,1,1,3/14/17,13:40
170314-02,2,10,L,L,nice,play,1,1,3/14/17,13:40
170314-02,2,11,L,R,mean,comp,1,1,3/14/17,13:40
170314-02,2,12,L,R,polite,play,0,1,3/14/17,13:40
