170418-02,2,0,R,L,mean,nice,1,1,4/18/2017,15:21
170418-02,2,1,R,L,polite,comp,1,0,4/18/2017,15:21
170418-02,2,2,L,R,rude,play,1,1,4/18/2017,15:21
170418-02,2,3,R,L,mean,play,1,1,4/18/2017,15:21
170418-02,2,4,R,L,nice,play,1,0,4/18/2017,15:21
170418-02,2,5,R,L,rude,undefined,1,1,4/18/2017,15:21
170418-02,2,6,L,R,polite,comp,1,1,4/18/2017,15:21
170418-02,2,7,R,L,rude,comp,1,1,4/18/2017,15:21
170418-02,2,8,R,R,nice,play,1,1,4/18/2017,15:21
170418-02,2,9,R,L,mean,comp,1,1,4/18/2017,15:21
170418-02,2,10,L,R,nice,comp,1,0,4/18/2017,15:21
170418-02,2,11,L,L,mean,play,1,0,4/18/2017,15:21
170418-02,2,12,R,L,polite,comp,1,0,4/18/2017,15:21
